ticker,regime,boot_id,n,AIC_Normal,BIC_Normal,logL_Normal,AIC_StudentT,BIC_StudentT,logL_StudentT,nu_hat,AIC_PearsonVII,BIC_PearsonVII,logL_PearsonVII,m_hat,scale_hat,Best_AIC
MSFT,Low,2,2105,5916.870536607066,5916.870536607066,-2958.435268303533,5867.132193045694,5872.784263791811,-2932.566096522847,14.00350227631203,5770.7727177381885,5782.076859230421,-2883.3863588690942,2.968472909541193,1.7123986471608672,PearsonVII
MSFT,Low,3,2105,5895.666468523699,5895.666468523699,-2947.8332342618496,5836.1825813642245,5841.834652110341,-2917.0912906821122,13.219007918334055,5714.229409490121,5725.5335509823535,-2855.1147047450604,2.743428142263571,1.5756745678769302,PearsonVII
MSFT,Low,4,2105,5874.897778675729,5874.897778675729,-2937.4488893378643,5814.558057695743,5820.2101284418595,-2906.2790288478714,12.996595532764895,5674.25673793836,5685.560879430593,-2835.12836896918,2.6024557068307277,1.4866134561669722,PearsonVII
MSFT,Low,5,2105,5930.159035439319,5930.159035439319,-2965.0795177196596,5820.957224867163,5826.60929561328,-2909.4786124335815,10.67423173724626,5656.747545245204,5668.051686737436,-2826.373772622602,2.5423394742799155,1.448039873068023,PearsonVII
MSFT,Medium,1,2067,5899.892453253599,5899.892453253599,-2949.9462266267997,5736.473364432781,5742.107217992462,-2867.2366822163904,10.653410630827487,5597.072899835094,5608.340606954458,-2796.536449917547,2.664020559703367,1.5286461740274744,PearsonVII
MSFT,Medium,2,2067,5852.8010039112505,5852.8010039112505,-2926.4005019556253,5778.105063573685,5783.738917133366,-2888.0525317868423,13.96570151554635,5696.071235297792,5707.3389424171555,-2846.035617648896,3.0871174594210227,1.7833451066922865,PearsonVII
MSFT,Medium,3,2067,5879.389287515458,5879.389287515458,-2939.694643757729,5767.176833508833,5772.810687068514,-2882.5884167544164,11.903397005664758,5662.969496912902,5674.237204032266,-2829.484748456451,2.921139206868333,1.6871558837312637,PearsonVII
MSFT,Medium,4,2067,5854.37345547881,5854.37345547881,-2927.186727739405,5810.143312726106,5815.777166285788,-2904.071656363053,15.501435549426368,5753.755697199867,5765.023404319231,-2874.8778485999337,3.589518501542636,2.0439021604701253,PearsonVII
MSFT,Medium,5,2067,5914.431897035358,5914.431897035358,-2957.215948517679,5771.91831200804,5777.552165567721,-2884.95915600402,11.146786185493477,5662.778711158122,5674.046418277486,-2829.389355579061,2.91915120064023,1.686076966793404,PearsonVII
MSFT,High,1,2070,5795.958842336716,5795.958842336716,-2897.979421168358,5695.393284118929,5701.028588005189,-2846.6966420594645,11.389253975928321,5525.239650370479,5536.510258142997,-2760.6198251852393,2.4819833312824255,1.4021590499098455,PearsonVII
MSFT,High,2,2070,5841.047085071226,5841.047085071226,-2920.523542535613,5763.735332098426,5769.370635984686,-2880.867666049213,13.072458045332986,5661.151613774207,5672.422221546726,-2828.5758068871037,2.8964521958222305,1.6706242848271033,PearsonVII
MSFT,High,3,2070,5887.475001160534,5887.475001160534,-2943.737500580267,5755.025376023065,5760.660679909325,-2876.5126880115326,11.155922254790541,5629.1492458235325,5640.419853596051,-2812.5746229117663,2.7740702519428146,1.5953697568446072,PearsonVII
MSFT,High,4,2070,5788.708400652775,5788.708400652775,-2894.3542003263874,5761.221318189347,5766.8566220756065,-2879.6106590946733,17.214147884940587,5678.725405240547,5689.996013013066,-2837.3627026202735,2.9774488274313775,1.7184598874305688,PearsonVII
MSFT,High,5,2070,5826.286927377192,5826.286927377192,-2913.143463688596,5705.362229052469,5710.997532938729,-2851.6811145262345,11.100320882232126,5539.460145713778,5550.730753486297,-2767.730072856889,2.508723501073728,1.4216467097467027,PearsonVII
NOC,Low,1,2105,5948.532323562277,5948.532323562277,-2974.2661617811386,5921.529351771448,5927.181422517565,-2959.764675885724,17.95433919640834,5874.59355266239,5885.8976941546225,-2935.296776331195,3.7852498336843463,2.1370792753191226,PearsonVII
NOC,Low,2,2105,5945.744578752823,5945.744578752823,-2972.8722893764116,5894.082910854896,5899.734981601013,-2946.041455427448,14.191437778118761,5814.666260925055,5825.970402417288,-2905.3331304625276,3.1606904563870253,1.8249891527188593,PearsonVII
NOC,Low,3,2105,5950.455317345861,5950.455317345861,-2975.2276586729304,5905.502295381886,5911.154366128003,-2951.751147690943,14.862340978530879,5837.082801203349,5848.386942695582,-2916.5414006016745,3.3672640196565933,1.9324919487948184,PearsonVII
NOC,Low,4,2105,5947.296812010341,5947.296812010341,-2973.6484060051703,5901.733842974263,5907.38591372038,-2949.8669214871315,14.617537247505414,5829.6526384891695,5840.956779981402,-2912.8263192445847,3.3124771544420133,1.90362377974716,PearsonVII
NOC,Low,5,2105,5952.252999795546,5952.252999795546,-2976.126499897773,5902.97767727772,5908.629748023837,-2950.48883863886,14.336062209459618,5830.751115806443,5842.055257298675,-2913.3755579032213,3.3365241275018347,1.9153344452768493,PearsonVII
NOC,Medium,1,2066,5803.048163585335,5803.048163585335,-2901.5240817926674,5722.172554835492,5727.805924485171,-2860.086277417746,12.189793261944544,5589.962047483541,5601.2287867829,-2792.9810237417705,2.668357219442118,1.52931194512735,PearsonVII
NOC,Medium,2,2066,5680.972351613895,5680.972351613895,-2840.4861758069474,5606.532524217093,5612.165893866772,-2802.2662621085465,12.36108552706749,5385.912437345802,5397.179176645161,-2690.956218672901,2.2612663736658702,1.2376384277806733,PearsonVII
NOC,Medium,3,2066,5680.008142840152,5680.008142840152,-2840.004071420076,5648.163434750098,5653.796804399777,-2823.081717375049,16.057599916452975,5491.693895946743,5502.960635246102,-2743.8469479733717,2.431197889906999,1.3664955086774755,PearsonVII
NOC,Medium,4,2066,5769.765275899723,5769.765275899723,-2884.8826379498614,5713.972342315878,5719.605711965558,-2855.986171157939,13.340146652631617,5584.285760254481,5595.55249955384,-2790.1428801272405,2.6477784346490343,1.5163024847589854,PearsonVII
NOC,Medium,5,2066,5759.07070555883,5759.07070555883,-2879.535352779415,5703.40070123059,5709.03407088027,-2850.700350615295,13.34022857839308,5567.479442270253,5578.7461815696115,-2781.7397211351263,2.6159981451482506,1.493243647716668,PearsonVII
NOC,High,1,2070,5793.359983078,5793.359983078,-2896.679991539,5745.9874451111045,5751.622748997364,-2871.9937225555523,14.363616219889876,5638.05152380676,5649.322131579279,-2817.02576190338,2.7748857918317764,1.599227192354277,PearsonVII
NOC,High,2,2070,5840.794542573347,5840.794542573347,-2920.3972712866735,5802.185237003983,5807.820540890243,-2900.0926185019916,15.640427727110685,5735.2443907219595,5746.514998494478,-2865.6221953609797,3.290694332128171,1.8945423045149552,PearsonVII
NOC,High,3,2070,5714.410330928792,5714.410330928792,-2857.205165464396,5688.209358095803,5693.8446619820625,-2843.1046790479013,17.223472043349986,5559.638350321118,5570.908958093637,-2777.819175160559,2.5817449342338725,1.4682378515497418,PearsonVII
NOC,High,4,2070,5812.070940992973,5812.070940992973,-2906.0354704964866,5772.327316845468,5777.962620731728,-2885.163658422734,15.095370664064752,5685.45587618007,5696.726483952589,-2840.727938090035,3.0087261827746783,1.7367944101971002,PearsonVII
NOC,High,5,2070,5780.898555763617,5780.898555763617,-2890.4492778818085,5738.7978386271825,5744.433142513442,-2868.3989193135913,14.77530693803697,5629.4543388060765,5640.724946578595,-2812.7271694030383,2.774828656707109,1.595880617806182,PearsonVII
NVDA,Low,1,2105,5963.5709307099605,5963.5709307099605,-2981.7854653549803,5856.759380347557,5862.411451093674,-2927.3796901737787,11.226944829475755,5728.341155301225,5739.645296793457,-2862.1705776506124,2.75421767921286,1.5865964343387,PearsonVII
NVDA,Low,2,2105,5966.329009548036,5966.329009548036,-2983.164504774018,5903.815762498998,5909.467833245115,-2950.907881249499,13.868320167518196,5830.845354574383,5842.149496066616,-2913.4226772871916,3.331086304154613,1.9128465022841754,PearsonVII
NVDA,Low,3,2105,5946.108016149701,5946.108016149701,-2973.0540080748506,5797.028740735267,5802.680811481384,-2897.5143703676335,10.009522587993663,5606.00453762621,5617.308679118442,-2801.002268813105,2.456536741968146,1.3840006596985617,PearsonVII
NVDA,Low,4,2105,5947.9641819037115,5947.9641819037115,-2973.9820909518558,5912.471619231741,5918.123689977858,-2955.2358096158705,16.311324184249145,5855.234022533077,5866.53816402531,-2925.6170112665386,3.5481547065576367,2.023389892681991,PearsonVII
NVDA,Low,5,2105,5922.365551711458,5922.365551711458,-2961.182775855729,5837.9985221056495,5843.650592851766,-2917.9992610528247,11.617717129855382,5700.817346140407,5712.121487632639,-2848.4086730702033,2.6953860678687556,1.5455551997982742,PearsonVII
NVDA,Medium,1,2067,5865.529652051832,5865.529652051832,-2932.764826025916,5813.305144057088,5818.9389976167695,-2905.652572028544,15.554338992626617,5759.666032469406,5770.93373958877,-2877.833016234703,3.6381566835205033,2.068400210659218,PearsonVII
NVDA,Medium,2,2067,5838.708646959845,5838.708646959845,-2919.3543234799226,5762.929777294116,5768.563630853798,-2880.464888647058,12.974438857615514,5664.442237862002,5675.709944981366,-2830.221118931001,2.93738891365274,1.6959306965159922,PearsonVII
NVDA,Medium,3,2067,5808.470365049227,5808.470365049227,-2904.2351825246137,5740.282348418348,5745.91620197803,-2869.141174209174,13.367287443906742,5629.49675524226,5640.764462361624,-2812.74837762113,2.7972379329828834,1.6106393767600071,PearsonVII
NVDA,Medium,4,2067,5882.753306654706,5882.753306654706,-2941.376653327353,5729.234392232718,5734.8682457924,-2863.617196116359,10.295415889108169,5577.137275014404,5588.404982133768,-2786.568637507202,2.618256778936717,1.4969691822096736,PearsonVII
NVDA,Medium,5,2067,5830.401430841311,5830.401430841311,-2915.2007154206553,5741.47397331793,5747.107826877612,-2869.736986658965,12.48245460820929,5625.712213700772,5636.979920820136,-2810.856106850386,2.7942122141813655,1.6076068212194934,PearsonVII
NVDA,High,1,2070,5850.207776407819,5850.207776407819,-2925.1038882039097,5802.7177564812755,5808.353060367535,-2900.3588782406378,14.641997722677251,5732.426790672052,5743.697398444571,-2864.213395336026,3.31313169998506,1.9037635334836454,PearsonVII
NVDA,High,2,2070,5851.11124354152,5851.11124354152,-2925.55562177076,5808.353748748432,5813.989052634692,-2903.176874374216,15.288607781162435,5744.417147878915,5755.687755651434,-2870.2085739394574,3.3912149535278404,1.9455784795615987,PearsonVII
NVDA,High,3,2070,5844.879893753069,5844.879893753069,-2922.4399468765346,5800.924320857395,5806.559624743655,-2899.4621604286976,15.080662486014637,5732.5479402624915,5743.81854803501,-2864.2739701312457,3.3277010262366575,1.9106165525106846,PearsonVII
NVDA,High,4,2070,5842.421513256924,5842.421513256924,-2921.210756628462,5816.730636247141,5822.365940133401,-2907.3653181235704,18.01821612508161,5766.997037034482,5778.267644807001,-2881.498518517241,3.635767163331685,2.066835989914479,PearsonVII
NVDA,High,5,2070,5844.179677071598,5844.179677071598,-2922.089838535799,5788.893813008527,5794.529116894787,-2893.4469065042636,14.011746942158315,5706.645712023241,5717.91631979576,-2851.3228560116204,3.112797782252332,1.7968455990929655,PearsonVII
QCOM,Low,1,2105,5925.886662336929,5925.886662336929,-2962.9433311684643,5747.05897702818,5752.711047774297,-2872.52948851409,9.554883177640221,5506.9763754576215,5518.280516949854,-2751.4881877288108,2.304602969488877,1.2680379424942643,PearsonVII
QCOM,Low,2,2105,5897.490998794311,5897.490998794311,-2948.7454993971555,5781.307253264647,5786.959324010764,-2889.6536266323237,10.80889007774479,5591.345655088766,5602.649796580999,-2793.672827544383,2.4430608637963886,1.3717701589313986,PearsonVII
QCOM,Low,3,2105,5876.845263909869,5876.845263909869,-2938.4226319549343,5716.597411301771,5722.249482047888,-2857.2987056508855,9.668794386800352,5451.031333635064,5462.335475127296,-2723.515666817532,2.2416206365050297,1.2158118132741893,PearsonVII
QCOM,Low,4,2105,5922.614678971946,5922.614678971946,-2961.307339485973,5759.29863168399,5764.9507024301065,-2878.649315841995,9.822635333712423,5536.272690998484,5547.576832490717,-2766.136345499242,2.3416547457098407,1.29784715068915,PearsonVII
QCOM,Low,5,2105,5851.722338739423,5851.722338739423,-2925.8611693697117,5670.27028704455,5675.922357790667,-2834.135143522275,9.421579522010548,5375.031807991295,5386.335949483528,-2685.5159039956475,2.657437679330003,1.306083463144582,PearsonVII
QCOM,Medium,1,2067,5832.055795280216,5832.055795280216,-2916.027897640108,5758.405029487439,5764.03888304712,-2878.2025147437193,12.13991738784725,5647.30659866096,5658.574305780324,-2821.65329933048,2.876517690799443,1.6582510680282192,PearsonVII
QCOM,Medium,2,2067,5795.050439136319,5795.050439136319,-2897.5252195681596,5755.503314274818,5761.137167834499,-2876.751657137409,15.140857157034079,5664.388900022021,5675.6566071413845,-2830.1944500110103,2.946574831469706,1.7005148384688598,PearsonVII
QCOM,Medium,3,2067,5857.324481733231,5857.324481733231,-2928.6622408666153,5805.811628817875,5811.445482377557,-2901.9058144089377,14.419782864086192,5741.183462833262,5752.451169952626,-2868.591731416631,3.44182165920304,1.9712115231069518,PearsonVII
QCOM,Medium,4,2067,5798.5778357038635,5798.5778357038635,-2899.2889178519317,5752.431044507839,5758.0648980675205,-2875.2155222539195,14.361339963568165,5655.13363386986,5666.401340989224,-2825.56681693493,2.907679287947547,1.6771793841827887,PearsonVII
QCOM,Medium,5,2067,5840.671995753726,5840.671995753726,-2920.335997876863,5787.822803521738,5793.4566570814195,-2892.911401760869,13.89979770709403,5708.256945476796,5719.52465259616,-2852.128472738398,3.154569366020172,1.8213727765195822,PearsonVII
QCOM,High,1,2069,5858.55481305405,5858.55481305405,-2929.277406527025,5791.190977112275,5796.82579779002,-2894.5954885561373,13.375144336165587,5709.037002921985,5720.306644277476,-2852.5185014609924,3.159820428806556,1.8218140685521622,PearsonVII
QCOM,High,2,2069,5869.048356288391,5869.048356288391,-2934.5241781441955,5811.0437397548085,5816.678560432554,-2904.5218698774042,14.168860299274604,5745.84803349265,5757.117674848141,-2870.924016746325,3.4570529917693458,1.9777346096680286,PearsonVII
QCOM,High,3,2069,5845.980745473272,5845.980745473272,-2922.990372736636,5808.485203457372,5814.120024135118,-2903.242601728686,16.058577388956888,5749.653696476486,5760.923337831978,-2872.826848238243,3.48391528314519,1.9917630294691373,PearsonVII
QCOM,High,4,2069,5833.90664173204,5833.90664173204,-2916.95332086602,5757.831985557293,5763.466806235038,-2877.9159927786463,12.83462087468325,5652.7337535843035,5664.003394939795,-2824.3668767921517,2.905732170087496,1.6730128407164986,PearsonVII
QCOM,High,5,2069,5894.043942285018,5894.043942285018,-2947.021971142509,5804.391662841151,5810.026483518896,-2901.1958314205754,12.790251490645327,5727.934560798176,5739.204202153667,-2861.967280399088,3.3085731841181363,1.9008392996706212,PearsonVII
ROK,Low,1,2105,5952.4963027158365,5952.4963027158365,-2976.2481513579182,5911.9553273955435,5917.60739814166,-2954.9776636977717,16.07327471789035,5854.174913309159,5865.479054801392,-2925.0874566545795,3.5406028353848935,2.0194952232501127,PearsonVII
ROK,Low,2,2105,5977.898092394713,5977.898092394713,-2988.9490461973564,5910.430364249743,5916.08243499586,-2954.2151821248717,13.74575618902912,5840.952227120422,5852.256368612655,-2918.476113560211,3.414774658808654,1.9561711235903914,PearsonVII
ROK,Low,3,2105,5970.898589930534,5970.898589930534,-2985.449294965267,5878.888800656379,5884.540871402496,-2938.4444003281897,11.947435286794178,5774.425764868363,5785.729906360596,-2885.2128824341817,2.9667964723352696,1.713049509952607,PearsonVII
ROK,Low,4,2105,5967.03078461808,5967.03078461808,-2983.51539230904,5904.326893177915,5909.978963924032,-2951.1634465889574,13.619630543538872,5829.950913892907,5841.25505538514,-2912.9754569464535,3.334972615074827,1.91424870392606,PearsonVII
ROK,Low,5,2105,5935.191446668723,5935.191446668723,-2967.5957233343615,5860.507942483377,5866.160013229493,-2929.2539712416883,12.559093802484727,5749.253269997289,5760.557411489522,-2872.6266349986445,2.847962366830892,1.6430005515890183,PearsonVII
ROK,Medium,1,2064,5831.202702747484,5831.202702747484,-2915.601351373742,5777.605258543806,5783.237659670407,-2887.802629271903,14.596593702415708,5704.058470914433,5715.323273167636,-2850.0292354572166,3.2406866151939395,1.8643256651122313,PearsonVII
ROK,Medium,2,2064,5777.1590081811755,5777.1590081811755,-2888.5795040905878,5686.759741174101,5692.392142300702,-2842.3798705870504,11.900130186926772,5533.259199861479,5544.524002114682,-2764.6295999307395,2.5514208343278497,1.4482658013048646,PearsonVII
ROK,Medium,3,2064,5802.574286406798,5802.574286406798,-2901.287143203399,5745.295358047595,5750.927759174197,-2871.6476790237975,13.959986086811725,5646.470505760601,5657.735308013804,-2821.2352528803003,2.8797711918497617,1.6628615313096138,PearsonVII
ROK,Medium,4,2064,5804.203681957732,5804.203681957732,-2902.101840978866,5696.541884560158,5702.1742856867595,-2847.270942280079,11.176209947254653,5539.475681799753,5550.740484052956,-2767.7378408998766,2.5568865168466686,1.4534057483176521,PearsonVII
ROK,Medium,5,2064,5790.222198990537,5790.222198990537,-2895.1110994952687,5708.053472983551,5713.685874110152,-2853.0267364917754,12.495815844211405,5574.426083705408,5585.690885958611,-2785.213041852704,2.6401348023372795,1.5106017432867842,PearsonVII
ROK,High,1,2069,5849.187940410501,5849.187940410501,-2924.5939702052506,5796.448072643485,5802.082893321231,-2897.2240363217425,13.867250243563424,5718.2994366148905,5729.569077970382,-2857.1497183074453,3.1897875513943497,1.840291056147909,PearsonVII
ROK,High,2,2069,5837.077825585339,5837.077825585339,-2918.5389127926696,5772.78053950338,5778.415360181126,-2885.39026975169,12.961065813417258,5674.560747659108,5685.830389014599,-2835.280373829554,2.9662357563906023,1.712281177681387,PearsonVII
ROK,High,3,2069,5847.904387570085,5847.904387570085,-2923.9521937850427,5799.340368454932,5804.975189132678,-2898.670184227466,14.591407712250591,5727.697020904399,5738.966662259891,-2861.8485104521997,3.26059714804175,1.8781840556435299,PearsonVII
ROK,High,4,2069,5857.171563668397,5857.171563668397,-2928.5857818341983,5816.717802100349,5822.352622778095,-2907.3589010501746,15.970978111913178,5762.05967128058,5773.329312636071,-2879.02983564029,3.590635206079054,2.0457536332503383,PearsonVII
ROK,High,5,2069,5824.891972718395,5824.891972718395,-2912.4459863591974,5756.354922075316,5761.989742753061,-2877.177461037658,12.569765776145992,5642.811727512479,5654.08136886797,-2819.4058637562393,2.79716488143354,1.6136693744384483,PearsonVII
RTX,Low,1,445,1263.0337575296273,1263.0337575296273,-631.5168787648137,1247.0782195937236,1251.1762938758898,-622.5391097968618,13.035562560690844,1230.8195430940793,1239.015691658412,-613.4097715470397,3.159764621667733,1.821340783809956,PearsonVII
RTX,Low,2,445,1240.5841042358147,1240.5841042358147,-620.2920521179074,1232.2668226978572,1236.3648969800233,-615.1334113489286,14.598514550233112,1207.621437867921,1215.8175864322536,-601.8107189339605,2.583688656281142,1.4847013579576898,PearsonVII
RTX,Low,3,445,1220.2260129622973,1220.2260129622973,-610.1130064811487,1214.1620618978463,1218.2601361800125,-606.0810309489232,16.215031632425717,1179.5412932830277,1187.7374418473603,-587.7706466415138,2.3110646395598597,1.2892451655200154,PearsonVII
RTX,Low,4,445,1225.1159707062538,1225.1159707062538,-612.5579853531269,1217.7217055249819,1221.819779807148,-607.8608527624909,14.555413230668396,1182.4739359046193,1190.670084468952,-589.2369679523097,2.342162612053729,1.3112591243726153,PearsonVII
RTX,Low,5,445,1253.0575475131802,1253.0575475131802,-626.5287737565901,1249.473050011141,1253.571124293307,-623.7365250055705,17.666114168247915,1238.1330634713381,1246.3292120356707,-617.0665317356691,3.3240231907143083,1.914559845254458,PearsonVII
RTX,Medium,1,554,1542.7579748119758,1542.7579748119758,-771.3789874059879,inf,inf,-inf,,1513.2707019701768,1521.9050313436715,-754.6353509850884,2.804120158870201,1.6164014068780812,PearsonVII
RTX,Medium,2,554,1536.521354222034,1536.521354222034,-768.260677111017,1513.6967005276128,1518.01386521436,-755.8483502638064,12.529559817779406,1465.6838759848856,1474.3182053583803,-730.8419379924428,2.366641238343484,1.3185859383542908,PearsonVII
RTX,Medium,3,554,1552.3128580614102,1552.3128580614102,-776.1564290307051,1551.189020813226,1555.5061854999733,-774.594510406613,25.212427177196517,1539.8494227024685,1548.4837520759631,-767.9247113512342,3.294783995573653,1.8998558615206922,PearsonVII
RTX,Medium,4,554,1555.1000976550813,1555.1000976550813,-777.5500488275406,1460.4914013980226,1464.8085660847698,-729.2457006990113,8.978470178923624,1350.0407665266496,1358.6750959001442,-673.0203832633248,2.061827459156078,1.0258057661165654,PearsonVII
RTX,Medium,5,554,1524.8382016628752,1524.8382016628752,-762.4191008314376,1511.8557375603332,1516.1729022470804,-754.9278687801666,13.806093475757526,1464.7410991124852,1473.37542848598,-730.3705495562426,2.3278172151857066,1.2955843172623183,PearsonVII
RTX,High,1,936,2448.7816910907095,2448.7816910907095,-1224.3908455453548,2273.7653006675732,2278.606916144051,-1135.8826503337866,9.968375008161871,1820.0575156543882,1829.7407466073435,-908.0287578271941,1.746131955869636,0.6554438219671499,PearsonVII
RTX,High,2,936,2268.834613951996,2268.834613951996,-1134.417306975998,2237.5715295167365,2242.4131449932142,-1117.7857647583683,15.231891570034668,1754.6124304034752,1764.2956613564304,-875.3062152017376,1.6541359017834156,0.5876571676380546,PearsonVII
RTX,High,3,936,2453.538063683042,2453.538063683042,-1226.769031841521,2309.506622751302,2314.34823822778,-1153.753311375651,9.365565431558943,1876.490492446088,1886.1737233990432,-936.245246223044,1.7687376699183004,0.6503823344377226,PearsonVII
RTX,High,4,936,2197.5824377541535,2197.5824377541535,-1098.7912188770767,2144.9497358703666,2149.7913513468443,-1071.4748679351833,13.10584700373579,1329.699216194123,1339.3824471470782,-662.8496080970615,1.5193161741749055,0.4126067081704001,PearsonVII
RTX,High,5,936,2219.565830249081,2219.565830249081,-1109.7829151245405,2123.341202553959,2128.182818030437,-1060.6706012769796,11.523763392984483,1294.2808019634676,1303.9640329164229,-645.1404009817338,1.3845283164272326,0.3459455307699223,PearsonVII
UNP,Low,1,2105,5958.6753330218235,5958.6753330218235,-2979.3376665109117,5915.086160189776,5920.738230935893,-2956.543080094888,15.159589858853739,5854.422122944892,5865.726264437125,-2925.211061472446,3.5549943284272776,2.0260591171468296,PearsonVII
UNP,Low,2,2105,5963.9331794566315,5963.9331794566315,-2981.9665897283157,5945.572023762613,5951.22409450873,-2971.7860118813064,21.04491089545248,5917.592413392762,5928.896554884995,-2956.796206696381,4.689035166757164,2.524148618008736,PearsonVII
UNP,Low,3,2105,5963.721656043045,5963.721656043045,-2981.8608280215226,5909.106758212507,5914.758828958624,-2953.5533791062535,13.879648244052552,5837.294143146291,5848.598284638524,-2916.6470715731457,3.369560086734711,1.9336516906655405,PearsonVII
UNP,Low,4,2105,5968.779995741346,5968.779995741346,-2984.389997870673,5927.511477050142,5933.163547796259,-2962.755738525071,15.672713820588577,5874.441234074466,5885.745375566698,-2935.220617037233,3.6881426488136095,2.094819434871289,PearsonVII
UNP,Low,5,2105,5957.901455308618,5957.901455308618,-2978.950727654309,5909.209736097924,5914.861806844041,-2953.604868048962,14.453820189005379,5840.241142298078,5851.54528379031,-2918.120571149039,3.3726433261495696,1.936431412230161,PearsonVII
UNP,Medium,1,2067,5818.717257238723,5818.717257238723,-2909.3586286193613,5732.981235711995,5738.615089271677,-2865.4906178559977,12.089020565049207,5605.046938520553,5616.314645639917,-2800.5234692602767,2.71146496859867,1.5566522395168914,PearsonVII
UNP,Medium,2,2067,5838.746951822325,5838.746951822325,-2919.3734759111626,5770.7310872850285,5776.36494084471,-2884.3655436425142,13.63104050339724,5681.634357074288,5692.902064193652,-2838.817178537144,3.021965685002175,1.7451974988316663,PearsonVII
UNP,Medium,3,2067,5809.084688002884,5809.084688002884,-2904.542344001442,5753.074848636059,5758.70870219574,-2875.5374243180295,13.652335845315832,5651.559308240841,5662.827015360205,-2823.7796541204207,2.881787647774094,1.6626334566551142,PearsonVII
UNP,Medium,4,2067,5790.461859744665,5790.461859744665,-2895.2309298723326,5744.6720283749255,5750.305881934607,-2871.3360141874628,14.686665149251908,5644.239684935032,5655.5073920543955,-2820.119842467516,2.8366940864654073,1.636716523276959,PearsonVII
UNP,Medium,5,2067,5837.894750231244,5837.894750231244,-2918.947375115622,5740.078978570122,5745.712832129803,-2869.039489285061,12.127577449921,5620.540499623451,5631.808206742815,-2808.2702498117255,2.7822445623581205,1.599422128415243,PearsonVII
UNP,High,1,2070,5798.5609297383035,5798.5609297383035,-2899.2804648691517,5739.418292759075,5745.053596645334,-2868.7091463795373,12.945518183452819,5616.390643491851,5627.66125126437,-2806.1953217459254,2.736309231011222,1.5708635089428546,PearsonVII
UNP,High,2,2070,5792.294137526584,5792.294137526584,-2896.147068763292,5755.207288689516,5760.842592575776,-2876.603644344758,15.087024022274068,5656.106573015975,5667.377180788494,-2826.0532865079877,2.8621114620327646,1.651167573245385,PearsonVII
UNP,High,3,2070,5819.471523014935,5819.471523014935,-2909.7357615074675,5759.73449259335,5765.36979647961,-2878.867246296675,12.83657913321792,5647.112088439644,5658.382696212163,-2821.556044219822,2.8014148766691527,1.6164802908031313,PearsonVII
UNP,High,4,2070,5829.563799469084,5829.563799469084,-2914.781899734542,5777.820006810736,5783.455310696996,-2887.910003405368,13.697156780070873,5685.410668970386,5696.681276742905,-2840.705334485193,3.004914618342744,1.7348877846208561,PearsonVII
UNP,High,5,2070,5838.523398188303,5838.523398188303,-2919.2616990941515,5773.908194570713,5779.543498456973,-2885.9540972853565,12.77646532750825,5671.671024529802,5682.941632302321,-2833.835512264901,2.9225113654230377,1.6880465669516418,PearsonVII
UPS,Low,1,2104,5784.347580666775,5784.347580666775,-2892.1737903333874,5724.004256101678,5729.655851675536,-2861.002128050839,13.18295218874294,5521.260370230615,5532.563561378331,-2758.6301851153075,2.33257011556676,1.288936322331267,PearsonVII
UPS,Low,2,2104,5842.183055393382,5842.183055393382,-2921.091527696691,5777.942492428463,5783.594088002321,-2887.9712462142315,12.835645687089462,5613.644803619114,5624.94799476683,-2804.822401809557,2.4957549503641956,1.408935972823729,PearsonVII
UPS,Low,3,2104,5726.703420669933,5726.703420669933,-2863.3517103349664,5654.951979874149,5660.603575448007,-2826.4759899370747,12.430704518339088,5384.307592124493,5395.610783272208,-2690.1537960622463,2.1741237694196656,1.159120375379035,PearsonVII
UPS,Low,4,2104,5713.14866083169,5713.14866083169,-2856.574330415845,5624.808776563921,5630.460372137779,-2811.4043882819606,11.613693120888815,5310.106904875361,5321.410096023076,-2653.0534524376803,2.0925952176830847,1.0921965015851518,PearsonVII
UPS,Low,5,2104,5762.890491901312,5762.890491901312,-2881.445245950656,5706.631378295238,5712.282973869096,-2852.315689147619,13.574460833241208,5492.225813636087,5503.5290047838025,-2744.1129068180435,2.276669197598477,1.248576083878026,PearsonVII
UPS,Medium,1,2066,5844.108938512714,5844.108938512714,-2922.054469256357,5744.148139015424,5749.7815086651035,-2871.074069507712,11.397261050851876,5618.155340436044,5629.422079735403,-2807.077670218022,2.7739894832811034,1.5952774281359683,PearsonVII
UPS,Medium,2,2066,5843.465913705259,5843.465913705259,-2921.7329568526293,5727.177710366319,5732.811080015998,-2862.5888551831595,11.057033881967945,5585.287650262067,5596.5543895614255,-2790.6438251310333,2.6523422615685424,1.51910170755993,PearsonVII
UPS,Medium,3,2066,5826.687570768868,5826.687570768868,-2913.343785384434,5753.763789308883,5759.397158958563,-2875.8818946544416,12.529236228056753,5646.323983028506,5657.590722327865,-2821.161991514253,2.887277625203523,1.6644094583516342,PearsonVII
UPS,Medium,4,2066,5817.3860187807295,5817.3860187807295,-2908.6930093903648,5732.629525681081,5738.26289533076,-2865.3147628405404,11.965400468523281,5604.085959820548,5615.352699119907,-2800.042979910274,2.704148387530422,1.5534693352915174,PearsonVII
